file_name,source_path,file_size_mb,matched_by,matched_keyword
2019一造安装-ZY-真题及模拟试卷.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019一造安装-ZY-真题及模拟试卷.pdf,6.671,pdf_content,仪表+控制
2019一造管理-ZY-真题及模拟试卷.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019一造管理-ZY-真题及模拟试卷.pdf,7.823,pdf_content,核电
2019一造计价-ZY-真题及模拟卷.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019一造计价-ZY-真题及模拟卷.pdf,8.641,pdf_content,核工程
2019安全法规-优路-2018真题及答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019安全法规-优路-2018真题及答案.pdf,0.600,pdf_content,核设施
2019安全评价师考试理论知识-三级.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019安全评价师考试理论知识-三级.pdf,0.435,pdf_content,核电
2019年法规答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019年法规答案.pdf,1.393,pdf_content,核设施
2019注安《法规》真题及参考答案(1).pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019注安《法规》真题及参考答案(1).pdf,0.597,pdf_content,核设施
2019注安《法规》真题及参考答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2019注安《法规》真题及参考答案.pdf,0.700,pdf_content,核设施
2020-2021年度1号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班通用/2021-2022检修/2020-2021年度1号机组检修标准项目表(机械）.docx,0.044,docx_content,电磁阀
2020-2021年度2号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班2号机组检修/2021-2022/检修方案/2020-2021年度2号机组检修标准项目表(机械）.docx,0.042,docx_content,电磁阀
2020-2021年度3号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班3号机组检修/2021-2022/检修方案&作业指导书/2020-2021年度3号机组检修标准项目表(机械）.docx,0.042,docx_content,电磁阀
2020-2021年度4号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班4号机组检修/2021-2022/检修方案&作业指导书/2020-2021年度4号机组检修标准项目表(机械）.docx,0.041,docx_content,电磁阀
2020-2021年度5号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班5号机组检修/2021-2022/检修方案&作业指导书/2020-2021年度5号机组检修标准项目表(机械）.docx,0.043,docx_content,电磁阀
2020一造《管理》参考答案(完整版）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020一造《管理》参考答案(完整版）.pdf,1.313,pdf_content,核工程
2020一造《计量（安装）》参考答案(比较完整版）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020一造《计量（安装）》参考答案(比较完整版）.pdf,1.058,pdf_content,仪表+控制
2020年5号机组C级检修日志（2020年11月25日）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班5号机组检修/2021-2022/检修日志/2020年5号机组C级检修日志（2020年11月25日）.docx,2.971,docx_content,变送器
2020年5号机组C级检修日志（2020年11月26日）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班5号机组检修/2021-2022/检修日志/2020年5号机组C级检修日志（2020年11月26日）.docx,1.459,docx_content,变送器
2020年中级注册安全工程师《法律法规》真题解析.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020年中级注册安全工程师《法律法规》真题解析.pdf,1.671,pdf_content,核设施
2020年法规答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020年法规答案.pdf,0.965,pdf_content,核设施
2020注安《法规》真题及参考答案(1).pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020注安《法规》真题及参考答案(1).pdf,0.551,pdf_content,核设施
2020注安《法规》真题及参考答案(2).pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020注安《法规》真题及参考答案(2).pdf,29.903,pdf_content,核设施
2020注安《法规》真题及参考答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2020注安《法规》真题及参考答案.pdf,0.600,pdf_content,核设施
2021年4号机C修日志（2021年03月31日）-机械班.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班4号机组检修/2021-2022/检修日志/2021年4号机C修日志（2021年03月31日）-机械班.docx,0.057,docx_content,流量计+核
2021年4号机C修日志（2021年04月01日）-机械班.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班4号机组检修/2021-2022/检修日志/2021年4号机C修日志（2021年04月01日）-机械班.docx,0.058,docx_content,流量计+核
2021年法规答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2021年法规答案.pdf,8.793,pdf_content,核设施
2022安工《法律法规》真题及答案解析.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022安工《法律法规》真题及答案解析.pdf,0.529,pdf_content,仪表+控制
2022年注安其他教材.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022年注安其他教材.pdf,4.443,pdf_content,仪表+控制
2022年注安化工教材.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022年注安化工教材.pdf,26.952,pdf_content,核设施
2022年注安法规教材.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022年注安法规教材.pdf,33.323,pdf_content,核电
2022年注安法规真题解析.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022年注安法规真题解析.pdf,1.639,pdf_content,仪表+控制
2022注安《法规》真题及参考答案(1).pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安《法规》真题及参考答案(1).pdf,0.603,pdf_content,仪表+控制
2022注安《法规》真题及参考答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安《法规》真题及参考答案.pdf,0.703,pdf_content,仪表+控制
2022注安《法规》真题（题目）(1).pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安《法规》真题（题目）(1).pdf,0.462,pdf_content,仪表+控制
2022注安《法规》真题（题目）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安《法规》真题（题目）.pdf,0.400,pdf_content,仪表+控制
2022注安法规《章节练习—全真题版》真题.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安法规《章节练习—全真题版》真题.pdf,14.069,pdf_content,核电
2022注安法规《章节练习—全真题版》真题及答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安法规《章节练习—全真题版》真题及答案.pdf,28.746,pdf_content,核电
2022注安法规《章节练习—全真题版》答案.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安法规《章节练习—全真题版》答案.pdf,17.070,pdf_content,核设施
2022注安法规真题及解析.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2022注安法规真题及解析.pdf,0.563,pdf_content,仪表+控制
2023-2024年度1号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班1号机组检修/2023-2024/检修方案（四措两案）/2023-2024年度1号机组检修标准项目表(机械）.docx,0.045,docx_content,电磁阀
2023-2024年度2号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班2号机组检修/2023-2024/检修方案（四措两案）（最优版）/2023-2024年度2号机组检修标准项目表(机械）.docx,0.044,docx_content,电磁阀
2023-2024年度3号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班3号机组检修/2022-2023/检修方案（四措两案）/2023-2024年度3号机组检修标准项目表(机械）.docx,0.036,docx_content,电磁阀
2023-2024年度4号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班4号机组检修/2023-2024/检修方案（四措两案）/2023-2024年度4号机组检修标准项目表(机械）.docx,0.036,docx_content,电磁阀
2023-2024年度5号机组检修标准项目表(机械）.docx,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班5号机组检修/2023-2024/其他/2023-2024年度5号机组检修标准项目表(机械）.docx,0.036,docx_content,电磁阀
2023中安法规第七章讲义.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023中安法规第七章讲义.pdf,20.296,pdf_content,仪表+控制
2023中安法规第六章讲义.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023中安法规第六章讲义.pdf,21.441,pdf_content,核设施
2023中安法规第四章讲义.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023中安法规第四章讲义.pdf,9.465,pdf_content,核设施
2023中安法规精讲讲义打印版（全）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023中安法规精讲讲义打印版（全）.pdf,15.420,pdf_content,核设施
2023安工《安全法规》备考先知（1229）【下载打印】.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023安工《安全法规》备考先知（1229）【下载打印】.pdf,0.511,pdf_content,仪表+控制
2023安工《安全法规》备考先知（1229）【在线观看】.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023安工《安全法规》备考先知（1229）【在线观看】.pdf,0.945,pdf_content,仪表+控制
2023安工《安全法规》模考讲评01（0413）【下载打印】.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023安工《安全法规》模考讲评01（0413）【下载打印】.pdf,0.549,pdf_content,核设施
2023安工《安全法规》模考讲评01（0413）【在线观看】.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023安工《安全法规》模考讲评01（0413）【在线观看】.pdf,1.303,pdf_content,核设施
2023安工《安全法规》模考讲评02（0608）【下载打印】.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/2023安工《安全法规》模考讲评02（0608）【下载打印】.pdf,0.398,pdf_content,核设施
